CustomerID,Last_Sale,LifeCycle,Quantity,Total_Revenue,Orders,Average_Ticket,Average_Orders_Period,CLV,Status
13522,2011-11-09,0,8,34.0,1,34.0,0.0,0.0,Primeira Compra
13523,2011-11-06,333,411,862.01,5,172.402,0.015015015015015015,862.0099999999999,Medio/Alto Retorno - Pulverizado
13524,2011-10-30,61,24,70.80000000000001,2,35.400000000000006,0.03278688524590164,70.80000000000003,Baixo Retorno - Micro Pulverizado
13525,2011-11-25,234,320,464.0,2,232.0,0.008547008547008548,464.00000000000006,Medio Retorno - Pulverizado
13527,2011-11-06,168,450,459.72,6,76.62,0.03571428571428571,459.71999999999997,Medio Retorno - Pulverizado
13529,2011-09-22,126,14,104.9,2,52.45,0.015873015873015872,104.9,Baixo Retorno - Micro Pulverizado
13531,2011-05-18,0,10,20.8,1,20.8,0.0,0.0,Primeira Compra
13532,2011-11-06,0,18,48.27,1,48.27,0.0,0.0,Primeira Compra
13533,2011-06-10,85,59,78.35,3,26.116666666666664,0.03529411764705882,78.35,Baixo Retorno - Micro Pulverizado
13534,2011-12-07,356,654,1215.63,20,60.78150000000001,0.056179775280898875,1215.63,Medio/Alto Retorno - Pulverizado
13536,2011-12-08,74,502,728.47,7,104.06714285714285,0.0945945945945946,728.47,Medio/Alto Retorno - Pulverizado
13538,2011-10-27,77,10,81.3,2,40.65,0.025974025974025976,81.3,Baixo Retorno - Micro Pulverizado
13539,2011-09-15,224,17,84.75,3,28.25,0.013392857142857142,84.75,Baixo Retorno - Micro Pulverizado
13544,2011-10-31,201,14,27.14,2,13.57,0.009950248756218905,27.14,Baixo Retorno - Micro Pulverizado
13546,2011-11-27,188,76,121.52,3,40.50666666666667,0.015957446808510637,121.51999999999998,Baixo Retorno - Micro Pulverizado
13548,2011-09-04,147,104,208.21,2,104.105,0.013605442176870748,208.21,Medio Retorno - Pulverizado
13549,2011-11-14,217,115,240.15,6,40.025,0.027649769585253458,240.15,Medio Retorno - Pulverizado
13552,2011-10-04,249,224,626.94,8,78.3675,0.0321285140562249,626.94,Medio/Alto Retorno - Pulverizado
13555,2011-09-27,128,558,915.29,4,228.8225,0.03125,915.29,Medio/Alto Retorno - Pulverizado
13557,2011-11-11,252,213,172.86,2,86.43,0.007936507936507936,172.85999999999999,Medio Retorno - Pulverizado
13558,2011-12-04,63,55,116.79,4,29.1975,0.06349206349206349,116.79,Baixo Retorno - Micro Pulverizado
13560,2011-12-02,0,3,8.850000000000001,1,8.850000000000001,0.0,0.0,Primeira Compra
13561,2011-05-08,0,11,10.61,1,10.61,0.0,0.0,Primeira Compra
13562,2011-09-19,164,189,326.17,3,108.72333333333334,0.018292682926829267,326.16999999999996,Medio Retorno - Pulverizado
13563,2011-09-16,56,62,166.48,2,83.24,0.03571428571428571,166.48,Medio Retorno - Pulverizado
13564,2011-07-18,224,152,683.96,3,227.98666666666668,0.013392857142857142,683.96,Medio/Alto Retorno - Pulverizado
13565,2011-11-20,315,8,10.690000000000001,2,5.345000000000001,0.006349206349206349,10.690000000000001,Baixo Retorno - Micro Pulverizado
13566,2011-10-30,42,98,114.74000000000001,2,57.370000000000005,0.047619047619047616,114.74,Baixo Retorno - Micro Pulverizado
13568,2011-06-19,0,11,35.85,1,35.85,0.0,0.0,Primeira Compra
13569,2011-11-22,350,33,84.16,2,42.08,0.005714285714285714,84.16,Baixo Retorno - Micro Pulverizado
13570,2011-04-10,0,28,57.4,1,57.4,0.0,0.0,Primeira Compra
13571,2011-11-27,241,422,424.64,12,35.38666666666666,0.04979253112033195,424.64,Medio Retorno - Pulverizado
13572,2011-05-18,0,44,229.90000000000003,1,229.90000000000003,0.0,0.0,Primeira Compra
13573,2011-10-20,0,41,78.25,1,78.25,0.0,0.0,Primeira Compra
13575,2011-10-12,118,73,111.51,4,27.8775,0.03389830508474576,111.51,Baixo Retorno - Micro Pulverizado
13576,2011-11-29,363,382,877.3900000000001,9,97.4877777777778,0.024793388429752067,877.3900000000002,Medio/Alto Retorno - Pulverizado
13577,2011-11-14,216,149,349.7,4,87.425,0.018518518518518517,349.7,Medio Retorno - Pulverizado
13579,2011-11-25,355,55,199.45,2,99.725,0.005633802816901409,199.45000000000002,Medio Retorno - Pulverizado
13581,2011-02-03,0,5,13.25,1,13.25,0.0,0.0,Primeira Compra
13583,2011-07-07,0,144,239.54000000000002,1,239.54000000000002,0.0,0.0,Primeira Compra
13584,2011-02-06,0,9,45.35,1,45.35,0.0,0.0,Primeira Compra
13587,2011-10-07,0,28,76.19999999999999,1,76.19999999999999,0.0,0.0,Primeira Compra
13588,2011-11-24,240,568,618.56,8,77.32,0.03333333333333333,618.56,Medio/Alto Retorno - Pulverizado
13589,2011-11-25,165,48,120.19999999999999,2,60.099999999999994,0.012121212121212121,120.19999999999997,Baixo Retorno - Micro Pulverizado
13590,2011-10-19,252,316,437.86,5,87.572,0.01984126984126984,437.85999999999996,Medio Retorno - Pulverizado
13591,2011-10-06,202,144,344.62,3,114.87333333333333,0.01485148514851485,344.62,Medio Retorno - Pulverizado
13592,2011-05-18,59,19,90.86999999999999,3,30.289999999999996,0.05084745762711865,90.86999999999999,Baixo Retorno - Micro Pulverizado
13593,2011-08-23,228,178,401.32,4,100.33,0.017543859649122806,401.31999999999994,Medio Retorno - Pulverizado
13594,2011-10-18,0,12,20.28,1,20.28,0.0,0.0,Primeira Compra
13596,2011-12-04,7,70,175.92,2,87.96,0.2857142857142857,175.91999999999996,Medio Retorno - Pulverizado
13598,2011-10-23,0,13,23.96,1,23.96,0.0,0.0,Primeira Compra
13599,2011-12-08,365,679,1109.88,17,65.28705882352942,0.04657534246575343,1109.8800000000003,Medio/Alto Retorno - Pulverizado
13600,2011-01-31,0,58,28.92,1,28.92,0.0,0.0,Primeira Compra
13601,2011-10-25,166,130,156.15,2,78.075,0.012048192771084338,156.15,Medio Retorno - Pulverizado
13602,2011-10-06,0,42,54.6,1,54.6,0.0,0.0,Primeira Compra
13603,2011-11-13,0,24,38.24,1,38.24,0.0,0.0,Primeira Compra
13606,2011-04-10,68,48,45.78,2,22.89,0.029411764705882353,45.78,Baixo Retorno - Micro Pulverizado
13607,2011-10-30,0,54,144.27,1,144.27,0.0,0.0,Primeira Compra
13610,2011-11-27,273,82,232.03,7,33.14714285714286,0.02564102564102564,232.03,Medio Retorno - Pulverizado
13611,2011-09-11,270,151,184.51,3,61.50333333333333,0.011111111111111112,184.51,Medio Retorno - Pulverizado
13614,2011-11-15,306,107,414.64,4,103.66,0.013071895424836602,414.64,Medio Retorno - Pulverizado
13615,2011-01-25,0,35,81.93,1,81.93,0.0,0.0,Primeira Compra
13617,2011-10-30,140,38,82.54,2,41.27,0.014285714285714285,82.54,Baixo Retorno - Micro Pulverizado
13618,2011-06-19,0,26,30.1,1,30.1,0.0,0.0,Primeira Compra
13621,2011-08-15,0,91,79.25,1,79.25,0.0,0.0,Primeira Compra
13623,2011-11-09,267,96,125.96,5,25.192,0.018726591760299626,125.96000000000001,Baixo Retorno - Micro Pulverizado
13626,2011-04-01,0,40,59.599999999999994,1,59.599999999999994,0.0,0.0,Primeira Compra
13627,2011-10-11,298,229,349.55,5,69.91,0.016778523489932886,349.55,Medio Retorno - Pulverizado
13629,2011-11-16,315,1003,1763.85,7,251.97857142857143,0.022222222222222223,1763.8500000000001,Alto Retorno - Grandes Clientes B
13630,2011-09-25,210,505,630.92,5,126.184,0.023809523809523808,630.92,Medio/Alto Retorno - Pulverizado
13631,2011-09-01,44,103,719.7,2,359.85,0.045454545454545456,719.7,Medio/Alto Retorno - Pulverizado
13632,2011-11-15,219,154,322.38,5,64.476,0.0228310502283105,322.38,Medio Retorno - Pulverizado
13634,2011-11-06,294,133,363.47,5,72.694,0.017006802721088437,363.47,Medio Retorno - Pulverizado
13635,2011-10-03,0,156,197.16,1,197.16,0.0,0.0,Primeira Compra
13636,2011-11-03,249,143,217.15,5,43.43,0.020080321285140562,217.15,Medio Retorno - Pulverizado
13637,2011-10-18,174,69,136.17,3,45.38999999999999,0.017241379310344827,136.17,Medio Retorno - Pulverizado
13638,2011-11-24,0,2,25.5,1,25.5,0.0,0.0,Primeira Compra
13639,2011-09-26,0,80,106.32,1,106.32,0.0,0.0,Primeira Compra
13642,2011-05-08,0,25,57.67,1,57.67,0.0,0.0,Primeira Compra
13643,2011-11-08,67,16,52.8,2,26.4,0.029850746268656716,52.8,Baixo Retorno - Micro Pulverizado
13644,2011-11-23,89,576,604.58,4,151.145,0.0449438202247191,604.58,Medio/Alto Retorno - Pulverizado
13645,2011-08-11,0,12,30.599999999999998,1,30.599999999999998,0.0,0.0,Primeira Compra
13647,2011-11-30,225,164,236.86,4,59.215,0.017777777777777778,236.86,Medio Retorno - Pulverizado
13649,2011-03-28,110,18,49.099999999999994,2,24.549999999999997,0.01818181818181818,49.09999999999999,Baixo Retorno - Micro Pulverizado
13650,2011-11-23,251,164,367.46000000000004,5,73.492,0.0199203187250996,367.46000000000004,Medio Retorno - Pulverizado
13651,2011-10-31,0,14,30.9,1,30.9,0.0,0.0,Primeira Compra
13652,2011-10-25,323,82,105.22,3,35.07333333333333,0.009287925696594427,105.22,Baixo Retorno - Micro Pulverizado
13654,2011-10-27,230,536,531.4399999999999,5,106.28799999999998,0.021739130434782608,531.4399999999998,Medio Retorno - Pulverizado
13655,2011-08-17,127,71,118.09,2,59.045,0.015748031496062992,118.09,Baixo Retorno - Micro Pulverizado
13656,2011-06-28,173,189,116.45,2,58.225,0.011560693641618497,116.45,Baixo Retorno - Micro Pulverizado
13657,2011-11-29,191,78,110.94,2,55.47,0.010471204188481676,110.94000000000001,Baixo Retorno - Micro Pulverizado
13658,2011-11-30,195,148,474.36,5,94.872,0.02564102564102564,474.36,Medio Retorno - Pulverizado
13659,2011-05-18,115,292,412.32,2,206.16,0.017391304347826087,412.32,Medio Retorno - Pulverizado
13662,2011-09-15,174,170,156.54,3,52.18,0.017241379310344827,156.54,Medio Retorno - Pulverizado
13663,2011-06-13,0,16,43.2,1,43.2,0.0,0.0,Primeira Compra
13666,2011-02-25,0,3,10.850000000000001,1,10.850000000000001,0.0,0.0,Primeira Compra
13667,2011-07-13,0,23,36.03,1,36.03,0.0,0.0,Primeira Compra
13668,2011-12-07,360,625,1088.8400000000001,20,54.44200000000001,0.05555555555555555,1088.8400000000001,Medio/Alto Retorno - Pulverizado
13669,2011-10-20,0,96,105.6,1,105.6,0.0,0.0,Primeira Compra
13670,2011-09-25,0,48,40.08,1,40.08,0.0,0.0,Primeira Compra
13673,2011-11-21,14,26,98.6,2,49.3,0.14285714285714285,98.59999999999998,Baixo Retorno - Micro Pulverizado
13675,2011-07-11,133,108,112.0,2,56.0,0.015037593984962405,112.0,Baixo Retorno - Micro Pulverizado
13678,2011-07-11,0,68,34.519999999999996,1,34.519999999999996,0.0,0.0,Primeira Compra
13680,2011-12-08,338,373,619.0600000000001,4,154.76500000000001,0.011834319526627219,619.0600000000001,Medio/Alto Retorno - Pulverizado
13681,2011-11-22,138,56,138.6,4,34.65,0.028985507246376812,138.6,Medio Retorno - Pulverizado
13682,2011-06-05,0,8,34.0,1,34.0,0.0,0.0,Primeira Compra
13684,2011-02-27,0,14,22.6,1,22.6,0.0,0.0,Primeira Compra
13685,2011-12-07,58,969,1318.7500000000002,5,263.75000000000006,0.08620689655172414,1318.7500000000005,Medio/Alto Retorno - Pulverizado
13686,2011-06-10,0,20,17.0,1,17.0,0.0,0.0,Primeira Compra
13692,2011-11-15,212,426,446.13,2,223.065,0.009433962264150943,446.13,Medio Retorno - Pulverizado
13694,2011-12-06,355,11548,10831.82,33,328.2369696969697,0.09295774647887324,10831.820000000002,Grandes Clientes A - Grandes Clientes A
13695,2011-11-08,228,538,802.5600000000001,13,61.73538461538462,0.05701754385964912,802.56,Medio/Alto Retorno - Pulverizado
13697,2011-11-01,0,48,36.959999999999994,1,36.959999999999994,0.0,0.0,Primeira Compra
13699,2011-07-07,0,12,65.4,1,65.4,0.0,0.0,Primeira Compra
13700,2011-11-13,301,299,415.89000000000004,10,41.589000000000006,0.03322259136212625,415.8900000000001,Medio Retorno - Pulverizado
13704,2011-12-04,82,289,571.59,8,71.44875,0.0975609756097561,571.59,Medio Retorno - Pulverizado
13705,2011-12-02,366,88,121.6,3,40.53333333333333,0.00819672131147541,121.6,Baixo Retorno - Micro Pulverizado
13706,2011-02-10,0,42,45.9,1,45.9,0.0,0.0,Primeira Compra
13707,2011-03-17,48,50,88.4,2,44.2,0.041666666666666664,88.4,Baixo Retorno - Micro Pulverizado
13708,2011-03-13,0,66,70.46000000000001,1,70.46000000000001,0.0,0.0,Primeira Compra
13709,2011-12-06,312,827,1517.79,13,116.75307692307692,0.041666666666666664,1517.79,Alto Retorno - Grandes Clientes B
13710,2011-11-08,0,24,4.5600000000000005,1,4.5600000000000005,0.0,0.0,Primeira Compra
13711,2011-05-05,0,68,35.94,1,35.94,0.0,0.0,Primeira Compra
13712,2011-04-07,0,12,15.0,1,15.0,0.0,0.0,Primeira Compra
13715,2011-01-05,34,95,149.97,3,49.99,0.08823529411764706,149.97000000000003,Medio Retorno - Pulverizado
13716,2011-03-15,0,20,18.36,1,18.36,0.0,0.0,Primeira Compra
13717,2011-11-07,266,373,306.73,6,51.12166666666667,0.022556390977443608,306.73,Medio Retorno - Pulverizado
13718,2011-04-07,49,29,106.35000000000001,2,53.175000000000004,0.04081632653061224,106.35000000000001,Baixo Retorno - Micro Pulverizado
13719,2011-11-24,219,83,144.34,5,28.868000000000002,0.0228310502283105,144.34,Medio Retorno - Pulverizado
13720,2011-08-15,138,59,131.54999999999998,3,43.849999999999994,0.021739130434782608,131.54999999999998,Baixo Retorno - Micro Pulverizado
13721,2011-11-03,0,54,102.1,1,102.1,0.0,0.0,Primeira Compra
13722,2011-07-31,151,268,529.1800000000001,3,176.39333333333335,0.019867549668874173,529.1800000000001,Medio Retorno - Pulverizado
13725,2011-10-21,259,187,329.41,7,47.05857142857143,0.02702702702702703,329.4100000000001,Medio Retorno - Pulverizado
13726,2011-11-01,62,48,39.36,2,19.68,0.03225806451612903,39.36,Baixo Retorno - Micro Pulverizado
13727,2011-11-11,5,33,69.35,2,34.675,0.4,69.35000000000001,Baixo Retorno - Micro Pulverizado
13728,2011-11-03,274,173,235.01,6,39.16833333333333,0.021897810218978103,235.01,Medio Retorno - Pulverizado
13730,2011-07-27,26,67,184.53,2,92.265,0.07692307692307693,184.53,Medio Retorno - Pulverizado
13731,2011-05-04,27,81,158.62,2,79.31,0.07407407407407407,158.61999999999998,Medio Retorno - Pulverizado
13732,2011-11-11,0,82,42.74,1,42.74,0.0,0.0,Primeira Compra
13735,2011-11-15,210,199,548.6899999999999,4,137.17249999999999,0.01904761904761905,548.69,Medio Retorno - Pulverizado
13736,2011-12-04,255,100,208.33,2,104.165,0.00784313725490196,208.33,Medio Retorno - Pulverizado
13737,2011-05-23,0,9,25.74,1,25.74,0.0,0.0,Primeira Compra
13740,2011-04-13,0,52,49.8,1,49.8,0.0,0.0,Primeira Compra
13741,2011-09-29,146,53,111.11000000000001,3,37.03666666666667,0.02054794520547945,111.11,Baixo Retorno - Micro Pulverizado
13742,2011-11-23,304,248,659.74,11,59.97636363636364,0.03618421052631579,659.74,Medio/Alto Retorno - Pulverizado
13743,2011-12-07,257,324,203.88,4,50.97,0.01556420233463035,203.88,Medio Retorno - Pulverizado
13744,2011-09-05,197,334,270.48,2,135.24,0.01015228426395939,270.48,Medio Retorno - Pulverizado
13745,2011-06-30,0,60,37.08,1,37.08,0.0,0.0,Primeira Compra
13747,2010-12-01,0,8,79.6,1,79.6,0.0,0.0,Primeira Compra
13748,2011-09-05,151,74,139.57999999999998,3,46.526666666666664,0.019867549668874173,139.58,Medio Retorno - Pulverizado
13750,2011-06-21,0,12,15.0,1,15.0,0.0,0.0,Primeira Compra
13751,2011-02-24,0,14,53.300000000000004,1,53.300000000000004,0.0,0.0,Primeira Compra
13752,2011-08-07,122,54,147.92,5,29.583999999999996,0.040983606557377046,147.91999999999996,Medio Retorno - Pulverizado
13753,2011-02-25,0,114,170.7,1,170.7,0.0,0.0,Primeira Compra
13754,2011-01-26,0,48,46.8,1,46.8,0.0,0.0,Primeira Compra
13755,2011-12-06,60,211,465.07,7,66.43857142857142,0.11666666666666667,465.06999999999994,Medio Retorno - Pulverizado
13756,2011-12-07,365,456,778.57,9,86.50777777777779,0.024657534246575342,778.5700000000002,Medio/Alto Retorno - Pulverizado
13758,2011-11-28,362,433,993.64,7,141.94857142857143,0.019337016574585635,993.6399999999999,Medio/Alto Retorno - Pulverizado
13759,2011-09-29,0,64,205.64000000000001,1,205.64000000000001,0.0,0.0,Primeira Compra
13760,2011-10-16,202,43,91.37,2,45.685,0.009900990099009901,91.37,Baixo Retorno - Micro Pulverizado
13761,2011-10-20,129,92,194.16,2,97.08,0.015503875968992248,194.16,Medio Retorno - Pulverizado
13762,2011-05-05,0,24,30.0,1,30.0,0.0,0.0,Primeira Compra
13763,2011-10-07,0,184,321.20000000000005,1,321.20000000000005,0.0,0.0,Primeira Compra
13764,2011-09-30,267,157,302.61,3,100.87,0.011235955056179775,302.61,Medio Retorno - Pulverizado
13767,2011-12-07,371,1591,3541.63,32,110.6759375,0.0862533692722372,3541.63,Alto Retorno - Grandes Clientes B
13769,2011-12-07,365,246,648.88,9,72.09777777777778,0.024657534246575342,648.88,Medio/Alto Retorno - Pulverizado
13771,2011-10-06,183,319,526.75,3,175.58333333333334,0.01639344262295082,526.75,Medio Retorno - Pulverizado
13772,2011-11-06,206,125,264.6,3,88.2,0.014563106796116505,264.6,Medio Retorno - Pulverizado
13774,2011-09-19,0,48,26.400000000000002,1,26.400000000000002,0.0,0.0,Primeira Compra
13777,2011-12-09,373,2138,4231.32,17,248.9011764705882,0.045576407506702415,4231.32,Alto Retorno - Grandes Clientes B
13778,2011-08-28,0,16,39.4,1,39.4,0.0,0.0,Primeira Compra
13780,2011-12-02,163,201,147.22000000000003,2,73.61000000000001,0.012269938650306749,147.22000000000003,Medio Retorno - Pulverizado
13781,2011-04-03,0,10,22.66,1,22.66,0.0,0.0,Primeira Compra
13782,2011-11-27,315,64,145.86,6,24.310000000000002,0.01904761904761905,145.86,Medio Retorno - Pulverizado
13784,2011-06-24,164,540,420.48,4,105.12,0.024390243902439025,420.48,Medio Retorno - Pulverizado
13786,2010-12-07,0,44,93.0,1,93.0,0.0,0.0,Primeira Compra
13787,2011-09-25,289,84,77.68,2,38.84,0.006920415224913495,77.68,Baixo Retorno - Micro Pulverizado
13790,2011-12-05,0,132,38.28,1,38.28,0.0,0.0,Primeira Compra
13791,2011-08-04,0,300,362.0,1,362.0,0.0,0.0,Primeira Compra
13792,2011-10-04,0,24,20.4,1,20.4,0.0,0.0,Primeira Compra
13798,2011-12-07,370,5786,7950.56,36,220.8488888888889,0.0972972972972973,7950.56,Alto Retorno - Grandes Clientes B
13799,2011-08-15,178,42,72.0,2,36.0,0.011235955056179775,72.0,Baixo Retorno - Micro Pulverizado
13800,2011-02-03,0,78,95.34,1,95.34,0.0,0.0,Primeira Compra
13801,2011-10-04,0,15,40.05,1,40.05,0.0,0.0,Primeira Compra
13802,2011-07-24,173,558,1081.98,3,360.66,0.017341040462427744,1081.98,Medio/Alto Retorno - Pulverizado
13803,2011-03-29,0,27,64.55,1,64.55,0.0,0.0,Primeira Compra
13804,2011-11-09,259,283,409.09,7,58.44142857142857,0.02702702702702703,409.09,Medio Retorno - Pulverizado
13805,2011-10-18,77,624,337.04,2,168.52,0.025974025974025976,337.04,Medio Retorno - Pulverizado
13807,2010-12-07,0,14,35.699999999999996,1,35.699999999999996,0.0,0.0,Primeira Compra
13808,2011-12-04,91,170,317.82,4,79.455,0.04395604395604396,317.82,Medio Retorno - Pulverizado
13809,2011-02-07,0,3,20.15,1,20.15,0.0,0.0,Primeira Compra
13810,2011-11-11,28,42,129.3,2,64.65,0.07142857142857142,129.3,Baixo Retorno - Micro Pulverizado
13811,2011-06-09,56,15,143.25,2,71.625,0.03571428571428571,143.25,Medio Retorno - Pulverizado
13812,2011-10-06,41,49,99.13,2,49.565,0.04878048780487805,99.13,Baixo Retorno - Micro Pulverizado
13813,2011-10-31,95,149,228.85,4,57.2125,0.042105263157894736,228.85,Medio Retorno - Pulverizado
13814,2011-09-08,45,234,378.68,2,189.34,0.044444444444444446,378.68,Medio Retorno - Pulverizado
13815,2011-11-17,296,656,627.58,4,156.895,0.013513513513513514,627.5800000000002,Medio/Alto Retorno - Pulverizado
13816,2011-11-16,41,95,189.01,2,94.505,0.04878048780487805,189.01,Medio Retorno - Pulverizado
13817,2011-11-10,322,30,67.7,2,33.85,0.006211180124223602,67.7,Baixo Retorno - Micro Pulverizado
13819,2011-02-11,18,30,36.5,2,18.25,0.1111111111111111,36.5,Baixo Retorno - Micro Pulverizado
13821,2011-07-18,117,44,101.93,2,50.965,0.017094017094017096,101.93000000000002,Baixo Retorno - Micro Pulverizado
13822,2011-12-04,35,137,124.11,2,62.055,0.05714285714285714,124.11,Baixo Retorno - Micro Pulverizado
13823,2011-09-09,0,75,128.4,1,128.4,0.0,0.0,Primeira Compra
13824,2011-07-27,175,202,519.26,4,129.815,0.022857142857142857,519.26,Medio Retorno - Pulverizado
13826,2011-06-16,0,8,15.6,1,15.6,0.0,0.0,Primeira Compra
13827,2011-10-13,86,29,88.53999999999999,3,29.513333333333332,0.03488372093023256,88.53999999999999,Baixo Retorno - Micro Pulverizado
13828,2011-11-17,0,97,73.03,1,73.03,0.0,0.0,Primeira Compra
13831,2011-11-23,184,188,524.42,4,131.105,0.021739130434782608,524.42,Medio Retorno - Pulverizado
13832,2011-11-20,0,12,19.799999999999997,1,19.799999999999997,0.0,0.0,Primeira Compra
13833,2011-07-03,0,36,80.6,1,80.6,0.0,0.0,Primeira Compra
13835,2011-10-18,163,94,170.3,3,56.76666666666667,0.018404907975460124,170.3,Medio Retorno - Pulverizado
13837,2011-05-12,0,18,47.88000000000001,1,47.88000000000001,0.0,0.0,Primeira Compra
13838,2011-12-04,364,52,162.49,4,40.6225,0.01098901098901099,162.49,Medio Retorno - Pulverizado
13842,2011-10-12,308,244,554.1800000000001,9,61.57555555555556,0.02922077922077922,554.1800000000001,Medio Retorno - Pulverizado
13844,2011-11-28,0,22,31.0,1,31.0,0.0,0.0,Primeira Compra
13845,2011-10-06,0,30,72.9,1,72.9,0.0,0.0,Primeira Compra
13846,2011-11-15,336,38,104.66,3,34.88666666666666,0.008928571428571428,104.65999999999998,Baixo Retorno - Micro Pulverizado
13849,2011-10-19,119,192,316.86,2,158.43,0.01680672268907563,316.86,Medio Retorno - Pulverizado
13850,2011-08-02,0,189,401.69,1,401.69,0.0,0.0,Primeira Compra
13851,2011-09-05,193,213,311.22,3,103.74000000000001,0.015544041450777202,311.22,Medio Retorno - Pulverizado
13853,2011-10-13,0,80,265.94,1,265.94,0.0,0.0,Primeira Compra
13854,2011-12-01,349,704,2082.84,19,109.62315789473685,0.054441260744985676,2082.84,Alto Retorno - Grandes Clientes B
13856,2011-06-09,0,10,8.5,1,8.5,0.0,0.0,Primeira Compra
13858,2011-10-13,0,23,57.150000000000006,1,57.150000000000006,0.0,0.0,Primeira Compra
13859,2011-01-17,0,43,67.93,1,67.93,0.0,0.0,Primeira Compra
13860,2011-12-08,85,145,233.79000000000002,5,46.758,0.058823529411764705,233.79000000000002,Medio Retorno - Pulverizado
13862,2011-11-21,314,338,493.92,8,61.74,0.025477707006369428,493.92,Medio Retorno - Pulverizado
13863,2011-04-06,0,66,65.7,1,65.7,0.0,0.0,Primeira Compra
13865,2011-10-12,231,36,108.0,2,54.0,0.008658008658008658,108.0,Baixo Retorno - Micro Pulverizado
13866,2011-09-26,0,16,27.04,1,27.04,0.0,0.0,Primeira Compra
13867,2011-11-08,187,86,155.06,3,51.68666666666667,0.016042780748663103,155.06000000000003,Medio Retorno - Pulverizado
13868,2011-11-01,0,89,137.45,1,137.45,0.0,0.0,Primeira Compra
13869,2011-08-08,234,301,555.74,4,138.935,0.017094017094017096,555.7400000000001,Medio Retorno - Pulverizado
13870,2011-12-07,285,228,514.23,7,73.46142857142857,0.02456140350877193,514.23,Medio Retorno - Pulverizado
13871,2011-11-17,286,528,1196.47,12,99.70583333333333,0.04195804195804196,1196.47,Medio/Alto Retorno - Pulverizado
13873,2011-08-12,190,20,73.7,3,24.566666666666666,0.015789473684210527,73.7,Baixo Retorno - Micro Pulverizado
13874,2010-12-16,0,47,96.45,1,96.45,0.0,0.0,Primeira Compra
13875,2011-10-17,248,219,296.82,5,59.364,0.020161290322580645,296.82,Medio Retorno - Pulverizado
13876,2011-10-07,0,10,36.400000000000006,1,36.400000000000006,0.0,0.0,Primeira Compra
13877,2011-09-14,0,48,30.240000000000002,1,30.240000000000002,0.0,0.0,Primeira Compra
13878,2011-10-16,0,104,235.20000000000002,1,235.20000000000002,0.0,0.0,Primeira Compra
13880,2011-11-18,346,435,736.73,12,61.39416666666667,0.03468208092485549,736.73,Medio/Alto Retorno - Pulverizado
13881,2011-12-06,308,1902,3649.9,15,243.32666666666668,0.048701298701298704,3649.9000000000005,Alto Retorno - Grandes Clientes B
13882,2011-12-07,62,242,335.88,5,67.176,0.08064516129032258,335.88,Medio Retorno - Pulverizado
13883,2011-11-29,243,305,595.31,5,119.06199999999998,0.0205761316872428,595.31,Medio Retorno - Pulverizado
13884,2011-12-02,82,25,69.75,2,34.875,0.024390243902439025,69.75,Baixo Retorno - Micro Pulverizado
13885,2011-06-03,11,23,59.55,2,29.775,0.18181818181818182,59.55,Baixo Retorno - Micro Pulverizado
13887,2011-05-19,0,37,67.17,1,67.17,0.0,0.0,Primeira Compra
13888,2011-08-12,99,45,124.25,2,62.125,0.020202020202020204,124.25000000000001,Baixo Retorno - Micro Pulverizado
13889,2011-09-08,0,48,124.80000000000001,1,124.80000000000001,0.0,0.0,Primeira Compra
13890,2011-12-08,357,163,413.73,9,45.97,0.025210084033613446,413.73,Medio Retorno - Pulverizado
13892,2011-10-18,12,586,303.21999999999997,2,151.60999999999999,0.16666666666666666,303.2199999999999,Medio Retorno - Pulverizado
13893,2011-02-15,0,10,49.1,1,49.1,0.0,0.0,Primeira Compra
13894,2011-11-16,287,81,141.15,3,47.050000000000004,0.010452961672473868,141.15,Medio Retorno - Pulverizado
13895,2011-11-11,136,272,454.14,4,113.535,0.029411764705882353,454.14,Medio Retorno - Pulverizado
13897,2011-10-20,0,34,54.9,1,54.9,0.0,0.0,Primeira Compra
13898,2011-01-18,0,7,29.85,1,29.85,0.0,0.0,Primeira Compra
13899,2011-03-10,0,10,68.7,1,68.7,0.0,0.0,Primeira Compra
13900,2011-06-09,79,76,119.47,3,39.82333333333333,0.0379746835443038,119.47,Baixo Retorno - Micro Pulverizado
13901,2011-09-28,246,197,362.85,5,72.57000000000001,0.02032520325203252,362.85,Medio Retorno - Pulverizado
13904,2011-02-18,0,12,10.2,1,10.2,0.0,0.0,Primeira Compra
13908,2011-09-21,197,410,626.75,4,156.6875,0.02030456852791878,626.75,Medio/Alto Retorno - Pulverizado
13911,2011-10-13,251,389,610.45,8,76.30625,0.03187250996015936,610.45,Medio/Alto Retorno - Pulverizado
13914,2011-11-28,25,66,113.12,2,56.56,0.08,113.12,Baixo Retorno - Micro Pulverizado
13917,2011-10-21,0,40,49.160000000000004,1,49.160000000000004,0.0,0.0,Primeira Compra
13918,2011-10-21,204,342,449.22,2,224.61,0.00980392156862745,449.22,Medio Retorno - Pulverizado
13919,2011-10-11,62,86,80.76,2,40.38,0.03225806451612903,80.75999999999999,Baixo Retorno - Micro Pulverizado
13922,2010-12-23,0,33,111.94999999999999,1,111.94999999999999,0.0,0.0,Primeira Compra
13923,2011-10-17,0,39,67.89,1,67.89,0.0,0.0,Primeira Compra
